               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.013094,           0.0050315,                   0,              0.9978,                   1,               0.995,             0.90048,            0.010085,           0.0032699,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.012336,           0.0053721,                   0,             0.99606,                   1,               0.995,             0.89704,            0.010643,            0.003309,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.012129,           0.0049983,                   0,             0.99625,                   1,               0.995,              0.8818,            0.010706,           0.0033155,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.012215,             0.00521,                   0,             0.99071,                   1,               0.995,             0.89482,            0.010072,           0.0034895,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.012365,           0.0054355,                   0,              0.9992,                   1,               0.995,              0.8955,            0.010064,           0.0033154,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.011639,           0.0048221,                   0,             0.99632,                   1,               0.995,              0.9039,            0.010366,           0.0033868,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.012255,           0.0051465,                   0,             0.99564,                   1,               0.995,             0.90244,             0.01009,           0.0033888,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.012929,           0.0049094,                   0,             0.99794,                   1,               0.995,             0.90705,            0.010375,           0.0032749,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.012488,           0.0052584,                   0,             0.99819,                   1,               0.995,             0.90351,            0.010248,           0.0033272,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.011486,           0.0046141,                   0,             0.99813,                   1,               0.995,              0.8939,           0.0098132,           0.0031893,                   0,            0.004819,            0.004819,            0.004819
                 159,             0.01271,            0.004814,                   0,             0.99815,                   1,               0.995,             0.90373,            0.010134,           0.0032736,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.012572,           0.0050257,                   0,             0.99812,                   1,               0.995,             0.90625,             0.01032,           0.0032677,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.012217,            0.005317,                   0,             0.99642,                   1,               0.995,             0.90047,            0.010091,           0.0033863,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.011935,           0.0051672,                   0,             0.99749,                   1,               0.995,             0.89605,           0.0098803,           0.0033821,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.011946,           0.0052906,                   0,             0.99809,                   1,               0.995,             0.90889,           0.0096812,           0.0032201,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.013818,           0.0049059,                   0,             0.99807,                   1,               0.995,             0.89351,            0.010251,           0.0034424,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.012949,           0.0055467,                   0,             0.99817,                   1,               0.995,             0.91877,           0.0099514,           0.0032846,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.011881,           0.0049749,                   0,             0.99817,                   1,               0.995,             0.90209,            0.009634,           0.0033009,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.012022,           0.0050896,                   0,               0.998,                   1,               0.995,             0.90998,            0.010191,           0.0033001,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.011639,           0.0050752,                   0,             0.99801,                   1,               0.995,             0.91507,           0.0098293,           0.0032603,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.012494,           0.0053063,                   0,             0.99824,                   1,               0.995,              0.9087,            0.010139,           0.0032667,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.011782,           0.0050437,                   0,             0.99834,                   1,               0.995,             0.91621,            0.009604,           0.0031369,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.011894,           0.0049959,                   0,             0.99822,                   1,               0.995,             0.90406,           0.0096055,           0.0033526,                   0,             0.00439,             0.00439,             0.00439
                 172,             0.01268,           0.0049345,                   0,             0.99742,                   1,               0.995,             0.90227,           0.0096176,           0.0033838,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.01209,           0.0050752,                   0,             0.99685,                   1,               0.995,             0.90321,           0.0099409,           0.0033232,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.011359,           0.0045159,                   0,             0.99725,                   1,               0.995,             0.89608,            0.010107,           0.0032946,                   0,            0.004291,            0.004291,            0.004291
                 175,             0.01252,           0.0052956,                   0,             0.99756,                   1,               0.995,             0.89361,            0.010319,           0.0034437,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.011379,           0.0046202,                   0,             0.99819,                   1,               0.995,             0.89542,            0.010006,           0.0036564,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.012248,           0.0050887,                   0,             0.99811,                   1,               0.995,             0.90746,            0.010196,           0.0034875,                   0,            0.004192,            0.004192,            0.004192
                 178,              0.0109,           0.0048124,                   0,             0.99771,                   1,               0.995,             0.91653,            0.009753,           0.0034497,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.011202,           0.0051471,                   0,             0.99733,                   1,               0.995,             0.91551,           0.0096748,           0.0035766,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.012207,           0.0051422,                   0,             0.99618,                   1,               0.995,             0.90707,             0.01047,           0.0036813,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.012357,           0.0047363,                   0,             0.99691,                   1,               0.995,              0.8995,            0.010206,           0.0035635,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.011104,           0.0049806,                   0,             0.99746,                   1,               0.995,             0.90054,            0.010154,             0.00344,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.010934,           0.0049244,                   0,             0.99706,                   1,               0.995,             0.90734,            0.010125,           0.0033085,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.011793,            0.005079,                   0,              0.9973,                   1,               0.995,             0.91094,            0.010139,           0.0033674,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.010418,           0.0046447,                   0,             0.99744,                   1,               0.995,             0.88998,             0.01001,            0.003352,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.011045,           0.0048805,                   0,             0.99749,                   1,               0.995,             0.89092,            0.010237,           0.0033525,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.011578,           0.0050673,                   0,             0.99583,                   1,               0.995,              0.8921,            0.010249,           0.0033386,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.011731,           0.0044725,                   0,               0.997,                   1,               0.995,             0.91704,           0.0098954,           0.0033322,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.011067,           0.0047849,                   0,             0.99793,                   1,               0.995,             0.92053,             0.01002,           0.0034447,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.010923,           0.0046349,                   0,             0.99795,                   1,               0.995,             0.91162,           0.0098248,            0.003639,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.010927,           0.0044701,                   0,             0.99426,                   1,               0.995,             0.90816,           0.0097276,           0.0037106,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.010565,            0.004575,                   0,             0.99384,                   1,               0.995,             0.91148,           0.0095123,           0.0037699,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.010939,           0.0049824,                   0,             0.99372,                   1,               0.995,             0.90037,           0.0092268,           0.0036139,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.011378,           0.0050771,                   0,             0.99373,                   1,               0.995,               0.909,           0.0097077,           0.0036671,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.011564,           0.0048315,                   0,             0.99427,                   1,               0.995,              0.8889,            0.009999,           0.0035343,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.011244,           0.0049588,                   0,             0.99635,                   1,               0.995,             0.91233,           0.0097409,           0.0035461,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.010149,           0.0046915,                   0,             0.99557,                   1,               0.995,              0.8911,            0.010065,           0.0034902,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.010433,           0.0042304,                   0,             0.99812,                   1,               0.995,             0.91642,           0.0097458,           0.0036531,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.010508,           0.0049285,                   0,             0.99711,                   1,               0.995,             0.90111,           0.0099718,           0.0036832,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.011165,           0.0045669,                   0,             0.99796,                   1,               0.995,             0.91369,           0.0097032,           0.0037069,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.010771,           0.0049048,                   0,               0.998,                   1,               0.995,             0.90738,           0.0096468,           0.0035828,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.010854,           0.0045129,                   0,             0.99807,                   1,               0.995,             0.90726,           0.0096306,           0.0035017,                   0,            0.003367,            0.003367,            0.003367
                 203,             0.01022,           0.0047115,                   0,             0.99728,                   1,               0.995,             0.90485,           0.0094167,           0.0037291,                   0,            0.003334,            0.003334,            0.003334
                 204,             0.01032,           0.0047239,                   0,             0.99794,                   1,               0.995,             0.91826,           0.0098202,           0.0036462,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.010601,           0.0050673,                   0,             0.99786,                   1,               0.995,              0.9014,           0.0096312,           0.0034909,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.010121,           0.0045103,                   0,              0.9979,                   1,               0.995,             0.90034,           0.0095904,           0.0034452,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.010373,            0.004617,                   0,             0.99785,                   1,               0.995,             0.90824,           0.0093392,           0.0034202,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.010419,           0.0050961,                   0,             0.99814,                   1,               0.995,             0.91124,            0.009371,           0.0032503,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.010536,           0.0047772,                   0,             0.99812,                   1,               0.995,             0.91059,           0.0095009,           0.0034111,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.010345,           0.0044137,                   0,             0.99803,                   1,               0.995,             0.90967,           0.0096734,           0.0036752,                   0,            0.003103,            0.003103,            0.003103
                 211,           0.0099394,           0.0047622,                   0,             0.99816,                   1,               0.995,             0.91682,           0.0098859,              0.0034,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.010324,           0.0042426,                   0,             0.99818,                   1,               0.995,             0.90282,           0.0096885,            0.003362,                   0,            0.003037,            0.003037,            0.003037
                 213,             0.01038,           0.0047393,                   0,             0.99823,                   1,               0.995,             0.90073,           0.0096969,           0.0033601,                   0,            0.003004,            0.003004,            0.003004
                 214,             0.01051,           0.0050189,                   0,             0.99822,                   1,               0.995,             0.90709,           0.0096911,           0.0034627,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.010238,           0.0044395,                   0,              0.9982,                   1,               0.995,             0.91203,           0.0094245,           0.0034938,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.010167,           0.0045572,                   0,             0.99819,                   1,               0.995,             0.91451,           0.0095874,           0.0035444,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.010578,           0.0044552,                   0,             0.99796,                   1,               0.995,             0.91872,             0.00972,           0.0036647,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.010589,           0.0045585,                   0,             0.99696,                   1,               0.995,             0.92001,           0.0094412,            0.003617,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.010025,            0.004718,                   0,             0.99798,                   1,               0.995,             0.90733,           0.0094621,           0.0034387,                   0,            0.002806,            0.002806,            0.002806
                 220,           0.0097676,           0.0040916,                   0,             0.99792,                   1,               0.995,             0.92261,           0.0097289,           0.0034037,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.01069,           0.0042911,                   0,             0.99755,                   1,               0.995,             0.90431,           0.0097508,           0.0034616,                   0,             0.00274,             0.00274,             0.00274
                 222,           0.0097391,           0.0045058,                   0,             0.99798,                   1,               0.995,              0.9187,           0.0093107,           0.0035775,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.010221,           0.0046328,                   0,             0.99809,                   1,               0.995,             0.91015,           0.0094461,           0.0034835,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.010458,           0.0042298,                   0,             0.99815,                   1,               0.995,              0.9131,           0.0092164,           0.0034653,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.010087,           0.0042776,                   0,             0.99825,                   1,               0.995,             0.89923,           0.0094479,           0.0035075,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.010728,           0.0045524,                   0,             0.99786,                   1,               0.995,             0.89752,           0.0097138,           0.0034511,                   0,            0.002575,            0.002575,            0.002575
                 227,           0.0095844,           0.0042993,                   0,             0.99813,                   1,               0.995,             0.91884,           0.0095993,           0.0035007,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.010441,           0.0046237,                   0,             0.99808,                   1,               0.995,             0.91088,           0.0098557,           0.0033648,                   0,            0.002509,            0.002509,            0.002509
                 229,           0.0099278,           0.0045487,                   0,             0.99808,                   1,               0.995,             0.91765,           0.0097512,           0.0033885,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.010389,           0.0046193,                   0,             0.99813,                   1,               0.995,             0.91773,           0.0094773,           0.0034514,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.010284,           0.0043543,                   0,             0.99789,                   1,               0.995,             0.91308,           0.0094478,           0.0034691,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.010092,           0.0043871,                   0,             0.99797,                   1,               0.995,             0.92178,            0.009565,           0.0034602,                   0,            0.002377,            0.002377,            0.002377
                 233,           0.0097886,           0.0044059,                   0,             0.99784,                   1,               0.995,             0.91125,           0.0097619,           0.0034298,                   0,            0.002344,            0.002344,            0.002344
                 234,           0.0096451,            0.004627,                   0,             0.99734,                   1,               0.995,              0.9116,           0.0096285,           0.0035733,                   0,            0.002311,            0.002311,            0.002311
                 235,           0.0093771,             0.00436,                   0,             0.99753,                   1,               0.995,             0.91242,           0.0097158,           0.0035441,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.010072,           0.0041251,                   0,             0.99798,                   1,               0.995,              0.9012,           0.0096073,           0.0034844,                   0,            0.002245,            0.002245,            0.002245
                 237,           0.0098211,           0.0045309,                   0,             0.99819,                   1,               0.995,             0.90135,            0.009555,           0.0034602,                   0,            0.002212,            0.002212,            0.002212
                 238,           0.0097063,           0.0044698,                   0,             0.99816,                   1,               0.995,             0.91957,           0.0094818,            0.003342,                   0,            0.002179,            0.002179,            0.002179
                 239,           0.0097063,           0.0043172,                   0,             0.99816,                   1,               0.995,             0.92708,           0.0094764,           0.0033311,                   0,            0.002146,            0.002146,            0.002146
                 240,             0.00952,           0.0049384,                   0,             0.99817,                   1,               0.995,             0.92913,           0.0092197,           0.0033128,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.010364,           0.0046013,                   0,             0.99806,                   1,               0.995,             0.92692,           0.0090339,           0.0032229,                   0,             0.00208,             0.00208,             0.00208
                 242,           0.0093867,           0.0047711,                   0,             0.99804,                   1,               0.995,             0.93466,           0.0089902,           0.0032827,                   0,            0.002047,            0.002047,            0.002047
                 243,           0.0093878,           0.0041656,                   0,               0.998,                   1,               0.995,             0.91543,           0.0091456,           0.0032791,                   0,            0.002014,            0.002014,            0.002014
                 244,           0.0094247,           0.0040425,                   0,             0.99774,                   1,               0.995,             0.91296,           0.0094665,           0.0034335,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.010473,           0.0044236,                   0,             0.99799,                   1,               0.995,             0.91528,           0.0092852,           0.0034497,                   0,            0.001948,            0.001948,            0.001948
                 246,           0.0098806,           0.0046035,                   0,             0.99809,                   1,               0.995,             0.91857,             0.00915,           0.0033673,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.009459,           0.0046375,                   0,             0.99811,                   1,               0.995,              0.9126,           0.0094246,           0.0033381,                   0,            0.001882,            0.001882,            0.001882
                 248,           0.0097156,           0.0042359,                   0,             0.99821,                   1,               0.995,             0.91966,           0.0092528,           0.0033903,                   0,            0.001849,            0.001849,            0.001849
                 249,           0.0089426,           0.0042386,                   0,             0.99831,                   1,               0.995,             0.92235,           0.0094206,           0.0033709,                   0,            0.001816,            0.001816,            0.001816
                 250,           0.0094482,           0.0046654,                   0,             0.99825,                   1,               0.995,             0.91695,           0.0093388,           0.0034127,                   0,            0.001783,            0.001783,            0.001783
                 251,           0.0089214,           0.0041781,                   0,             0.99825,                   1,               0.995,             0.91913,           0.0092989,           0.0033728,                   0,             0.00175,             0.00175,             0.00175
                 252,           0.0094606,           0.0041594,                   0,             0.99813,                   1,               0.995,             0.90817,           0.0094946,           0.0033974,                   0,            0.001717,            0.001717,            0.001717
                 253,           0.0096368,           0.0044268,                   0,             0.99824,                   1,               0.995,             0.91336,           0.0094242,           0.0033419,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.009621,           0.0042832,                   0,             0.99826,                   1,               0.995,             0.91457,           0.0094432,            0.003277,                   0,            0.001651,            0.001651,            0.001651
                 255,           0.0092142,           0.0042302,                   0,             0.99829,                   1,               0.995,             0.91569,           0.0094041,           0.0033111,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.009956,           0.0042844,                   0,             0.99828,                   1,               0.995,             0.91376,           0.0093289,           0.0032627,                   0,            0.001585,            0.001585,            0.001585
                 257,           0.0093339,           0.0043566,                   0,             0.99818,                   1,               0.995,             0.91292,           0.0093711,           0.0033446,                   0,            0.001552,            0.001552,            0.001552
                 258,           0.0091826,            0.003997,                   0,             0.99816,                   1,               0.995,             0.91978,           0.0094062,           0.0033411,                   0,            0.001519,            0.001519,            0.001519
                 259,           0.0090351,           0.0042968,                   0,             0.99793,                   1,               0.995,             0.91273,           0.0095496,           0.0034046,                   0,            0.001486,            0.001486,            0.001486
                 260,           0.0097356,           0.0043724,                   0,             0.99728,                   1,               0.995,             0.90943,           0.0096848,           0.0034524,                   0,            0.001453,            0.001453,            0.001453
                 261,           0.0087819,             0.00405,                   0,             0.99781,                   1,               0.995,             0.91455,           0.0095536,           0.0035873,                   0,             0.00142,             0.00142,             0.00142
                 262,           0.0091661,            0.004027,                   0,             0.99745,                   1,               0.995,             0.90679,           0.0096079,           0.0035651,                   0,            0.001387,            0.001387,            0.001387
                 263,           0.0094695,           0.0042707,                   0,             0.99782,                   1,               0.995,             0.90612,           0.0095145,           0.0036284,                   0,            0.001354,            0.001354,            0.001354
                 264,           0.0089457,           0.0040404,                   0,             0.99813,                   1,               0.995,               0.904,           0.0093794,           0.0035139,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.008815,           0.0038946,                   0,              0.9979,                   1,               0.995,             0.91725,           0.0092505,           0.0034233,                   0,            0.001288,            0.001288,            0.001288
                 266,           0.0090059,           0.0042104,                   0,              0.9981,                   1,               0.995,             0.91425,           0.0092188,           0.0034285,                   0,            0.001255,            0.001255,            0.001255
                 267,           0.0090938,           0.0043877,                   0,             0.99737,                   1,               0.995,             0.91944,           0.0092692,           0.0034787,                   0,            0.001222,            0.001222,            0.001222
                 268,           0.0092148,           0.0044249,                   0,             0.99768,                   1,               0.995,             0.91111,           0.0094948,           0.0033643,                   0,            0.001189,            0.001189,            0.001189
                 269,           0.0091454,           0.0039577,                   0,             0.99769,                   1,               0.995,              0.9181,           0.0095425,           0.0033641,                   0,            0.001156,            0.001156,            0.001156
                 270,           0.0093321,           0.0042445,                   0,             0.99795,                   1,               0.995,             0.92514,           0.0093685,           0.0033275,                   0,            0.001123,            0.001123,            0.001123
                 271,           0.0092795,           0.0043515,                   0,             0.99801,                   1,               0.995,             0.92637,            0.009246,           0.0032944,                   0,             0.00109,             0.00109,             0.00109
                 272,           0.0088568,           0.0044506,                   0,              0.9981,                   1,               0.995,             0.91484,           0.0092655,           0.0033265,                   0,            0.001057,            0.001057,            0.001057
                 273,           0.0093077,           0.0042801,                   0,             0.99809,                   1,               0.995,             0.91955,           0.0094742,           0.0034233,                   0,            0.001024,            0.001024,            0.001024
                 274,           0.0096013,           0.0041025,                   0,               0.998,                   1,               0.995,              0.9184,           0.0093933,           0.0034042,                   0,            0.000991,            0.000991,            0.000991
                 275,           0.0093643,           0.0041419,                   0,             0.99775,                   1,               0.995,             0.91524,           0.0094042,           0.0033317,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.009236,           0.0040507,                   0,             0.99775,                   1,               0.995,             0.91456,           0.0095192,           0.0032753,                   0,            0.000925,            0.000925,            0.000925
                 277,           0.0093658,           0.0046346,                   0,             0.99766,                   1,               0.995,             0.90832,           0.0094272,           0.0033264,                   0,            0.000892,            0.000892,            0.000892
                 278,           0.0097026,           0.0043461,                   0,              0.9969,                   1,               0.995,             0.90989,           0.0092497,           0.0034073,                   0,            0.000859,            0.000859,            0.000859
                 279,           0.0090057,           0.0042667,                   0,             0.99762,                   1,               0.995,             0.91155,           0.0093201,           0.0034029,                   0,            0.000826,            0.000826,            0.000826
                 280,           0.0089372,           0.0044905,                   0,             0.99795,                   1,               0.995,             0.92108,           0.0095486,            0.003331,                   0,            0.000793,            0.000793,            0.000793
                 281,           0.0090329,           0.0041844,                   0,             0.99796,                   1,               0.995,             0.92526,           0.0094898,           0.0033298,                   0,             0.00076,             0.00076,             0.00076
                 282,           0.0095312,           0.0045389,                   0,             0.99811,                   1,               0.995,              0.9156,            0.009488,           0.0033251,                   0,            0.000727,            0.000727,            0.000727
                 283,           0.0087862,           0.0042904,                   0,               0.998,                   1,               0.995,             0.91456,           0.0093227,            0.003261,                   0,            0.000694,            0.000694,            0.000694
                 284,           0.0087988,           0.0041472,                   0,             0.99788,                   1,               0.995,              0.9149,           0.0094245,           0.0032935,                   0,            0.000661,            0.000661,            0.000661
                 285,           0.0087815,           0.0040466,                   0,             0.99793,                   1,               0.995,             0.91462,           0.0094229,           0.0033642,                   0,            0.000628,            0.000628,            0.000628
                 286,             0.00857,           0.0041624,                   0,             0.99809,                   1,               0.995,             0.91265,           0.0092785,           0.0033745,                   0,            0.000595,            0.000595,            0.000595
                 287,           0.0089551,           0.0042735,                   0,             0.99802,                   1,               0.995,             0.91475,           0.0093309,           0.0034262,                   0,            0.000562,            0.000562,            0.000562
                 288,           0.0085546,           0.0043327,                   0,             0.99796,                   1,               0.995,             0.91442,            0.009305,           0.0034386,                   0,            0.000529,            0.000529,            0.000529
                 289,           0.0092116,           0.0042035,                   0,             0.99795,                   1,               0.995,              0.9179,           0.0092087,           0.0035034,                   0,            0.000496,            0.000496,            0.000496
                 290,           0.0086936,           0.0041917,                   0,             0.99794,                   1,               0.995,             0.91789,           0.0091382,           0.0035229,                   0,            0.000463,            0.000463,            0.000463
                 291,           0.0094323,           0.0045316,                   0,             0.99804,                   1,               0.995,             0.91516,            0.009154,           0.0034931,                   0,             0.00043,             0.00043,             0.00043
                 292,           0.0085362,           0.0040752,                   0,             0.99806,                   1,               0.995,             0.91448,           0.0092081,           0.0034655,                   0,            0.000397,            0.000397,            0.000397
                 293,           0.0090644,           0.0044036,                   0,             0.99807,                   1,               0.995,             0.91571,           0.0092918,           0.0033996,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.008803,           0.0041231,                   0,             0.99802,                   1,               0.995,             0.91567,           0.0092609,           0.0033866,                   0,            0.000331,            0.000331,            0.000331
                 295,           0.0091055,           0.0041897,                   0,             0.99802,                   1,               0.995,             0.90897,           0.0092587,           0.0034505,                   0,            0.000298,            0.000298,            0.000298
                 296,           0.0088312,           0.0042977,                   0,             0.99811,                   1,               0.995,             0.90623,           0.0093451,           0.0034474,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.009167,           0.0044401,                   0,             0.99819,                   1,               0.995,             0.90557,           0.0093375,           0.0034544,                   0,            0.000232,            0.000232,            0.000232
                 298,           0.0082061,           0.0037043,                   0,             0.99811,                   1,               0.995,             0.90584,             0.00927,           0.0034771,                   0,            0.000199,            0.000199,            0.000199
                 299,           0.0087473,           0.0044391,                   0,             0.99808,                   1,               0.995,             0.90575,           0.0093127,           0.0034988,                   0,            0.000166,            0.000166,            0.000166
